Timestamp_Hrly	Dom_Wind_Direction_Hrly	ENV__Dur_(Hrs)_Hrly	Outside_Temp_(°F)_Hrly-Ave	Wind_Chill_(°F)_Hrly-Ave	Heat_Index_(°F)_Hrly-Ave	Dew_Point_(°F)_Hrly-Ave	Outside_Humidity_(%)_Hrly-Ave	Wind_Speed_(mph)_Hrly-Ave	Rain_Rate_(in/hr)_Hrly-Ave	Barometer_(inHg)_Hrly-Ave	Solar_Radiance_(W/m2)_Hrly-Ave	Gr_Roof_Temp_(°F)_Hrly-Ave	Wh_Roof_Temp_(°F)_Hrly-Ave	Outside_Temp_(°F)_Hrly-Min	Wind_Chill_(°F)_Hrly-Min	Heat_Index_(°F)_Hrly-Min	Dew_Point_(°F)_Hrly-Min	Outside_Humidity_(%)_Hrly-Min	Wind_Speed_(mph)_Hrly-Min	Rain_Rate_(in/hr)_Hrly-Min	Barometer_(inHg)_Hrly-Min	Solar_Radiance_(W/m2)_Hrly-Min	Gr_Roof_Temp_(°F)_Hrly-Min	Wh_Roof_Temp_(°F)_Hrly-Min	Outside_Temp_(°F)_Hrly-Max	Wind_Chill_(°F)_Hrly-Max	Heat_Index_(°F)_Hrly-Max	Dew_Point_(°F)_Hrly-Max	Outside_Humidity_(%)_Hrly-Max	Wind_Speed_(mph)_Hrly-Max	Rain_Rate_(in/hr)_Hrly-Max	Barometer_(inHg)_Hrly-Max	Solar_Radiance_(W/m2)_Hrly-Max	Gr_Roof_Temp_(°F)_Hrly-Max	Wh_Roof_Temp_(°F)_Hrly-Max
1:00:00.000 AM 10/28/2015		0.999878	48.355511	47.628657	48.686974	46.424432	93.000000	2.462926	0.068196	18.476999	0.000000	51.029667	45.536249	48.200001	42.200001	48.500000	46.084003	92.000000	0.000000	0.050000	18.476999	0.000000	50.897933	45.300115	48.599998	48.599998	49.000000	46.951626	94.000000	13.000000	0.090000	18.476999	0.000000	51.167586	46.016116
2:00:00.000 AM 10/28/2015		1.002069	49.102988	47.856375	49.581873	47.673441	94.788845	3.770916	0.085677	18.476999	0.000000	50.840198	46.583881	48.599998	44.200001	49.000000	46.951626	94.000000	0.000000	0.040000	18.476999	0.000000	50.773011	45.997849	49.599998	49.599998	50.099998	48.226883	95.000000	10.000000	0.200000	18.476999	0.000000	50.927194	47.149764
3:00:00.000 AM 10/28/2015		0.999711	49.982072	48.420518	50.482072	48.860806	95.906375	4.635458	0.237709	18.476999	0.000000	50.788483	47.509693	49.599998	43.900002	50.099998	48.226883	95.000000	0.000000	0.080000	18.476999	0.000000	50.743750	47.122477	50.299999	50.200001	50.799999	49.203423	96.000000	13.000000	0.380000	18.476999	0.000000	50.820054	47.857420
4:00:00.000 AM 10/28/2015		0.998679	50.540755	48.615507	51.040755	49.443024	96.000000	5.491054	0.195487	18.476999	0.000000	50.795058	48.116627	50.299999	43.700001	50.799999	49.203423	96.000000	0.000000	0.090000	18.476999	0.000000	50.751178	47.835997	50.700001	50.700001	51.200001	49.601505	96.000000	16.000000	0.810000	18.476999	0.000000	50.845488	48.346781
5:00:00.000 AM 10/28/2015		1.000928	50.935786	48.874951	51.392049	49.836160	96.000000	5.890656	0.272724	18.476999	0.000000	50.887785	48.517320	50.700001	44.299999	51.200001	49.601505	96.000000	1.000000	0.110000	18.476999	0.000000	50.818703	48.344751	51.099998	51.099998	51.500000	49.999584	96.000000	15.000000	0.610000	18.476999	0.000000	50.971536	48.760370
6:00:00.000 AM 10/28/2015		1.000284	51.312426	48.653507	51.758316	50.464104	96.905812	7.032064	0.088938	18.476999	0.000000	51.037465	48.910509	51.099998	44.099998	51.500000	49.999584	96.000000	0.000000	0.060000	18.476999	0.000000	50.942050	48.733534	51.500000	51.400002	51.900002	50.677307	97.000000	17.000000	0.120000	18.476999	0.000000	51.140125	49.083528
7:00:00.000 AM 10/28/2015		0.999868	51.477690	49.458167	51.877691	50.655077	97.000000	5.982072	0.099781	18.476999	0.000000	51.215588	49.126637	51.400002	45.500000	51.799999	50.577667	97.000000	1.000000	0.060000	18.476999	0.000000	51.112890	49.041583	51.500000	51.500000	51.900002	50.677307	97.000000	13.000000	0.150000	18.476999	0.000000	51.322445	49.242063
8:00:00.000 AM 10/28/2015		0.998892	51.770659	49.535729	52.170659	50.946997	97.000000	6.421158	0.085709	18.476999	1.489022	51.394896	49.533270	51.500000	45.000000	51.900002	50.677307	97.000000	0.000000	0.050000	18.476999	0.000000	51.300386	49.217482	52.099998	52.000000	52.500000	51.275154	97.000000	17.000000	0.130000	18.476999	7.000000	51.502063	49.885223
9:00:00.000 AM 10/28/2015		0.999978	52.587649	49.351594	52.951992	51.761054	97.000000	8.392430	0.102948	18.476999	11.667331	51.654600	50.530459	52.099998	45.500000	52.500000	51.275154	97.000000	2.000000	0.060000	18.476999	5.000000	51.491709	49.867859	53.200001	52.400002	53.500000	52.371204	97.000000	17.000000	0.160000	18.476999	26.000000	51.854997	51.383299
10:00:00.000 AM 10/28/2015		1.000507	53.904618	51.006426	54.204619	53.103178	97.106426	8.246988	0.066406	18.476999	30.596386	52.106357	52.314237	53.200001	46.099998	53.500000	52.371204	97.000000	2.000000	0.000000	18.476999	19.000000	51.836765	51.367738	54.700001	54.299999	55.000000	54.146801	98.000000	19.000000	0.200000	18.476999	49.000000	52.408483	53.306239
11:00:00.000 AM 10/28/2015		0.999574	55.266061	52.912525	55.566060	54.556089	97.448485	7.686869	0.002929	18.476999	45.478788	52.785232	54.049611	54.700001	48.400002	55.000000	53.965439	97.000000	2.000000	0.000000	18.476999	30.000000	52.399705	53.239487	55.799999	55.599998	56.099998	54.961823	98.000000	16.000000	0.050000	18.476999	67.000000	53.183903	54.652770
12:00:00.000 PM 10/28/2015		1.000130	56.206200	54.630600	56.506200	55.559448	97.682000	6.380000	0.000000	18.476999	60.214000	53.573665	55.388014	55.799999	48.700001	56.099998	54.961823	97.000000	0.000000	0.000000	18.476999	30.000000	53.159594	54.463791	56.799999	56.700001	57.099998	56.241772	98.000000	20.000000	0.000000	18.476999	132.000000	54.018745	57.194063
1:00:00.000 PM 10/28/2015		1.001007	57.094188	55.783567	57.394188	56.394734	97.505010	6.242485	0.006613	18.476999	81.865731	54.476357	56.662457	56.700001	50.900002	57.000000	55.858566	97.000000	0.000000	0.000000	18.476999	35.000000	54.002539	55.634198	57.700001	57.700001	58.000000	57.139610	98.000000	16.000000	0.060000	18.476999	181.000000	54.956677	58.572843
2:00:00.000 PM 10/28/2015		0.999240	57.927092	56.993825	58.287251	57.267342	97.653386	5.523904	0.008606	18.476999	64.778884	55.486688	57.192830	57.700001	51.799999	58.000000	57.054211	97.000000	0.000000	0.000000	18.476999	32.000000	54.944523	56.393045	58.299999	58.299999	58.700001	57.738163	98.000000	16.000000	0.060000	18.476999	127.000000	55.935124	58.202327
3:00:00.000 PM 10/28/2015		1.000378	58.801394	58.345817	59.204583	57.964298	97.041833	4.266932	0.000000	18.476999	119.655378	56.462297	59.693399	58.299999	53.400002	58.700001	57.452755	97.000000	0.000000	0.000000	18.476999	67.000000	55.920269	57.540450	59.099998	59.099998	59.500000	58.436478	98.000000	13.000000	0.000000	18.476999	271.000000	57.093415	62.933116
4:00:00.000 PM 10/28/2015		0.999841	59.436853	59.132470	59.860757	58.475176	96.619522	4.278884	0.000000	18.476999	94.758964	57.562047	59.595311	59.000000	54.599998	59.400002	58.150211	96.000000	0.000000	0.000000	18.476999	28.000000	57.094090	58.207288	60.099998	60.099998	60.500000	58.955956	97.000000	14.000000	0.000000	18.476999	218.000000	57.989706	62.945068
5:00:00.000 PM 10/28/2015		1.000292	60.307801	59.905601	60.707799	58.413368	93.472000	4.428000	0.000000	18.476999	41.342000	58.337551	58.316995	60.099998	54.700001	60.500000	57.760204	91.000000	0.000000	0.000000	18.476999	0.000000	57.990156	56.929989	60.400002	60.400002	60.799999	58.955956	96.000000	16.000000	0.000000	18.476999	142.000000	58.594961	60.466241
6:00:00.000 PM 10/28/2015		0.999473	59.428200	58.413400	59.699799	56.934170	91.446000	5.678000	0.190840	18.476999	4.046000	58.645462	55.608084	58.000000	51.799999	58.200001	55.688644	91.000000	0.000000	0.000000	18.476999	0.000000	58.547243	54.011640	60.400002	60.400002	60.799999	57.767735	92.000000	21.000000	1.480000	18.476999	11.000000	58.783358	56.964718
7:00:00.000 PM 10/28/2015		1.000661	57.365936	55.565338	57.469721	54.595078	90.456175	7.153386	0.000000	18.476999	0.000000	58.589954	52.486431	56.099998	50.000000	56.200001	53.508503	90.000000	0.000000	0.000000	18.476999	0.000000	58.427723	50.706988	58.000000	58.000000	58.200001	55.688644	92.000000	22.000000	0.000000	18.476999	0.000000	58.707504	54.016375
8:00:00.000 PM 10/28/2015		1.000572	55.228800	52.876000	55.291400	52.086665	89.150000	7.648000	0.000000	18.476999	0.000000	58.236223	50.818453	54.400002	47.500000	54.400002	50.610825	87.000000	0.000000	0.000000	18.476999	0.000000	57.994658	49.831777	56.099998	56.000000	56.200001	53.508503	91.000000	22.000000	0.000000	18.476999	0.000000	58.454508	51.545442
9:00:00.000 PM 10/28/2015		0.998539	53.719439	51.512625	53.649298	49.723141	86.298597	6.859719	0.000000	18.476999	0.000000	57.691947	48.965819	53.099998	46.799999	53.099998	49.316685	86.000000	0.000000	0.000000	18.476999	0.000000	57.356540	48.367754	54.400002	54.400002	54.400002	50.610825	87.000000	17.000000	0.000000	18.476999	0.000000	58.002086	49.837640
10:00:00.000 PM 10/28/2015		1.000041	52.530339	50.435928	52.525748	48.362144	85.680639	6.277445	0.000000	18.476999	0.000000	57.001456	46.424752	52.000000	45.299999	52.000000	47.629601	85.000000	0.000000	0.000000	18.476999	0.000000	56.579545	45.115421	53.099998	53.099998	53.099998	49.332104	87.000000	17.000000	0.000000	18.476999	0.000000	57.378373	48.406767
11:00:00.000 PM 10/28/2015		1.000444	51.899403	50.002982	51.899403	47.809126	85.892644	5.813121	0.000000	18.476999	0.000000	56.208113	46.629218	51.599998	44.700001	51.599998	47.548481	85.000000	0.000000	0.000000	18.476999	0.000000	55.860396	44.926893	52.099998	52.099998	52.099998	48.039661	86.000000	17.000000	0.000000	18.476999	0.000000	56.586297	47.194415
12:00:00.000 AM 10/29/2015		0.999942	50.820559	47.972255	50.880639	46.885394	86.335329	7.233533	0.000000	18.476999	0.000000	55.532475	46.279493	47.299999	40.200001	47.400002	43.520451	84.000000	0.000000	0.000000	18.476999	0.000000	55.174110	43.391834	51.599998	51.500000	51.599998	47.659847	87.000000	25.000000	0.000000	18.476999	0.000000	55.861521	47.239969
1:00:00.000 AM 10/29/2015		1.000781	45.320559	41.878643	45.413174	42.162637	88.638723	6.728543	0.000000	18.476999	0.000000	54.646248	41.474272	44.299999	34.200001	44.299999	40.674610	87.000000	0.000000	0.000000	18.476999	0.000000	54.063763	39.727040	47.200001	46.299999	47.299999	43.527950	89.000000	27.000000	0.000000	18.476999	0.000000	55.187165	43.384617
2:00:00.000 AM 10/29/2015		1.000025	43.419721	38.361952	43.006374	35.832401	74.683267	9.266932	0.000000	18.476999	0.000000	53.387500	37.029915	42.200001	31.700001	41.500000	31.270733	65.000000	2.000000	0.000000	18.476999	0.000000	52.582474	33.897332	44.299999	44.200001	44.299999	40.674610	87.000000	26.000000	0.000000	18.476999	0.000000	54.080869	39.736963
3:00:00.000 AM 10/29/2015		0.999453	41.127236	35.619682	40.492048	31.166028	67.469185	9.493042	0.000000	18.476999	0.000000	51.617365	32.227103	40.500000	30.100000	39.900002	30.764011	65.000000	2.000000	0.000000	18.476999	0.000000	50.621078	30.712428	42.299999	42.099998	41.599998	31.648991	69.000000	26.000000	0.000000	18.476999	0.000000	52.598005	34.075712
4:00:00.000 AM 10/29/2015		0.999896	39.653082	34.305964	39.073161	30.744644	70.230616	8.427435	0.000000	18.476999	0.000000	49.792802	33.058104	38.599998	29.900000	38.099998	30.350243	68.000000	1.000000	0.000000	18.476999	0.000000	48.969850	30.198486	40.500000	40.500000	39.900002	31.029007	72.000000	22.000000	0.000000	18.476999	0.000000	50.641786	34.045043
5:00:00.000 AM 10/29/2015		1.000361	37.720958	32.933134	37.261278	30.004311	73.489022	6.816367	0.000000	18.476999	0.000000	48.125080	28.806454	37.000000	27.900000	36.599998	29.725754	72.000000	0.000000	0.000000	18.476999	0.000000	47.254022	26.999149	38.599998	38.500000	38.099998	30.401093	76.000000	18.000000	0.000000	18.476999	0.000000	48.990108	30.565620
6:00:00.000 AM 10/29/2015		1.000091	36.658600	31.795600	36.258600	29.862024	76.176000	6.566000	0.000000	18.476999	0.000000	46.412261	27.271423	36.299999	26.200001	35.900002	29.554825	76.000000	0.000000	0.000000	18.476999	0.000000	45.581861	26.390718	37.000000	37.000000	36.599998	30.136379	77.000000	20.000000	0.000000	18.476999	0.000000	47.243443	28.161888
7:00:00.000 AM 10/29/2015		0.998676	36.113572	30.797605	35.804392	30.068237	78.489022	7.121756	0.000000	21.150125	0.009980	44.816142	27.020763	36.000000	25.600000	35.700001	29.681967	77.000000	0.000000	0.000000	18.476999	0.000000	44.058707	26.118976	36.299999	36.299999	36.000000	30.215666	79.000000	19.000000	0.000000	24.370001	5.000000	45.587038	27.891274
8:00:00.000 AM 10/29/2015		1.000107	36.266401	31.305964	35.959444	30.141436	78.248509	6.650099	0.000000	23.689359	27.339960	43.398246	28.087098	36.000000	25.000000	35.700001	29.902071	77.000000	0.000000	0.000000	17.657000	5.000000	42.804530	26.662234	36.799999	36.700001	36.500000	30.582560	79.000000	21.000000	0.000000	24.370001	83.000000	44.070411	31.424820
9:00:00.000 AM 10/29/2015		1.001521	37.350988	32.328063	36.950989	30.455756	75.942688	7.039526	0.000000	17.657000	84.549407	42.461493	33.148283	36.700001	26.900000	36.299999	30.167320	74.000000	0.000000	0.000000	17.657000	21.000000	42.215255	29.375819	38.200001	38.099998	37.799999	30.971748	77.000000	23.000000	0.000000	17.657000	174.000000	42.811957	36.144107
10:00:00.000 AM 10/29/2015		0.998329	39.254200	33.694000	38.757600	31.215365	72.696000	8.768000	0.000000	17.657000	200.538000	42.193433	38.512193	38.200001	28.400000	37.799999	30.640182	71.000000	0.000000	0.000000	17.657000	91.000000	42.119369	33.821560	39.900002	39.700001	39.299999	31.896225	74.000000	22.000000	0.000000	17.657000	438.000000	42.295161	41.597436
11:00:00.000 AM 10/29/2015		1.000441	39.867793	34.017694	39.367793	31.909130	72.988072	9.500994	0.000000	17.657000	183.789264	42.291387	43.041243	39.400002	28.400000	38.900002	31.120792	72.000000	1.000000	0.000000	17.657000	63.000000	42.246317	39.248053	40.700001	39.500000	40.200001	32.958931	74.000000	29.000000	0.000000	17.657000	338.000000	42.401401	48.382186
12:00:00.000 PM 10/29/2015		1.000773	40.811707	35.379960	40.313096	32.825907	73.007937	9.200397	0.000000	17.657000	166.861111	42.589282	45.052232	40.599998	30.000000	40.099998	32.276508	72.000000	0.000000	0.000000	17.657000	104.000000	42.363362	42.634114	41.000000	40.900002	40.500000	33.248745	74.000000	28.000000	0.000000	17.657000	371.000000	42.726650	50.387889
1:00:00.000 PM 10/29/2015		1.000111	40.729821	35.254871	40.308151	33.574059	75.467197	9.244533	0.000000	17.657000	160.341948	42.736547	44.289165	40.400002	30.000000	39.900002	32.958931	74.000000	1.000000	0.000000	17.657000	109.000000	42.698289	42.733565	41.099998	41.099998	40.700001	34.437733	77.000000	26.000000	0.000000	17.657000	241.000000	42.824562	46.567267
2:00:00.000 PM 10/29/2015		0.999845	41.159718	36.055511	40.770141	34.453827	76.873747	8.501002	0.000000	17.657000	86.254509	42.897823	42.783408	41.000000	31.200001	40.599998	34.109684	76.000000	0.000000	0.000000	17.657000	62.000000	42.800703	41.295475	41.400002	41.200001	41.000000	34.859215	78.000000	24.000000	0.000000	17.657000	230.000000	42.945208	46.717458
3:00:00.000 PM 10/29/2015		1.000252	41.450400	36.374800	41.150400	35.157196	78.170000	8.556000	0.000000	17.657000	76.042000	42.828071	41.949395	41.099998	31.100000	40.799999	34.762032	78.000000	0.000000	0.000000	17.657000	58.000000	42.771442	41.416801	41.799999	41.700001	41.500000	35.763927	79.000000	25.000000	0.000000	17.657000	100.000000	42.898840	42.805052
4:00:00.000 PM 10/29/2015		0.999224	42.194510	37.658823	41.894510	36.132728	78.952941	7.715686	0.000000	17.657000	62.066667	42.781845	42.212795	41.799999	32.500000	41.500000	35.442303	78.000000	0.000000	0.000000	17.657000	42.000000	42.744207	41.732743	42.500000	42.500000	42.200001	36.445164	79.000000	22.000000	0.000000	17.657000	93.000000	42.812633	43.006885
5:00:00.000 PM 10/29/2015		1.000632	42.569382	38.740159	42.269383	36.803895	79.912525	6.598410	0.000000	17.657000	23.866799	42.784956	41.175854	42.500000	34.099998	42.200001	36.445164	79.000000	0.000000	0.000000	17.657000	11.000000	42.741055	40.495585	42.700001	42.599998	42.400002	36.959103	80.000000	17.000000	0.000000	17.657000	42.000000	42.814658	42.048234
6:00:00.000 PM 10/29/2015		0.998776	42.512575	39.139321	42.268463	37.249227	81.504990	5.920160	0.000000	17.657000	3.227545	42.685321	39.972316	42.400002	33.200001	42.200001	36.861641	80.000000	0.000000	0.000000	17.657000	0.000000	42.593399	39.639767	42.700001	42.700001	42.400002	37.602646	83.000000	21.000000	0.000000	17.657000	14.000000	42.758387	40.499193
7:00:00.000 PM 10/29/2015		1.001424	42.314428	39.299802	42.114427	37.657284	83.454545	5.294466	0.000000	17.657000	0.000000	42.547211	39.401005	42.000000	34.200001	41.799999	37.504772	83.000000	0.000000	0.000000	17.657000	0.000000	42.471628	38.558212	42.400002	42.400002	42.200001	37.915668	85.000000	16.000000	0.000000	17.657000	0.000000	42.616583	39.706744
8:00:00.000 PM 10/29/2015		0.998728	41.338690	38.634524	41.222619	38.014398	87.878968	4.569444	0.000000	17.657000	0.000000	42.441252	37.865685	41.000000	33.400002	40.900002	37.719391	85.000000	0.000000	0.000000	17.657000	0.000000	42.363362	37.481393	42.000000	42.000000	41.799999	38.204014	89.000000	14.000000	0.000000	17.657000	0.000000	42.518896	38.565879
9:00:00.000 PM 10/29/2015		1.000206	40.859450	38.534055	40.766732	38.301224	90.525591	3.895669	0.000000	17.657000	0.000000	42.345344	37.540842	40.700001	33.400002	40.599998	38.006683	89.000000	0.000000	0.000000	17.657000	0.000000	42.288408	37.426819	41.099998	41.000000	41.000000	38.656361	92.000000	13.000000	0.000000	17.657000	0.000000	42.405678	37.632486
10:00:00.000 PM 10/29/2015		1.000541	40.756513	39.125050	40.756513	38.764231	92.545090	2.969940	0.000000	17.657000	0.000000	42.272907	37.757746	40.700001	34.599998	40.700001	38.557320	92.000000	0.000000	0.000000	17.657000	0.000000	42.231237	37.594600	40.900002	40.900002	40.900002	39.032440	93.000000	10.000000	0.000000	17.657000	0.000000	42.319920	37.904453
11:00:00.000 PM 10/29/2015		0.999466	40.884830	38.924152	40.955289	39.210761	93.704591	3.502994	0.000000	17.657000	0.000000	42.225348	37.697629	40.799999	35.099998	40.799999	38.933273	93.000000	0.000000	0.000000	17.657000	0.000000	42.192072	37.544536	41.099998	41.099998	41.200001	39.505424	94.000000	9.000000	0.000000	17.657000	0.000000	42.268376	37.867920
12:00:00.000 AM 10/30/2015		1.000794	41.270858	40.083233	41.370859	39.675069	94.000000	2.457086	0.000000	17.657000	0.000000	42.183087	37.644896	41.000000	35.500000	41.099998	39.406139	94.000000	0.000000	0.000000	17.657000	0.000000	42.145029	36.889424	41.400002	41.400002	41.500000	39.803295	94.000000	9.000000	0.000000	17.657000	0.000000	42.219082	38.094785
1:00:00.000 AM 10/30/2015		0.998674	41.624048	40.550902	41.723246	40.002556	93.915832	2.408818	0.000000	17.657000	0.000000	42.137447	37.949035	41.400002	36.500000	41.500000	39.803295	93.000000	0.000000	0.000000	17.657000	0.000000	42.103388	37.204690	41.799999	41.799999	41.900002	40.200443	94.000000	8.000000	0.000000	17.657000	0.000000	42.170914	38.446358
2:00:00.000 AM 10/30/2015		1.000688	41.866999	41.184494	41.966999	39.991370	93.000000	1.954274	0.000000	17.657000	0.000000	42.143664	38.272901	41.799999	36.799999	41.900002	39.924931	93.000000	0.000000	0.000000	17.657000	0.000000	42.113292	37.816503	41.900002	41.900002	42.000000	40.024097	93.000000	8.000000	0.000000	17.657000	0.000000	42.174740	38.562497
3:00:00.000 AM 10/30/2015		1.000280	41.836474	41.413829	41.920040	39.961100	93.000000	1.262525	0.000000	17.657000	0.000000	42.132659	36.721327	41.500000	36.900002	41.500000	39.627434	93.000000	0.000000	0.000000	17.657000	0.000000	42.064223	33.447662	41.900002	41.900002	42.000000	40.024097	93.000000	8.000000	0.000000	17.657000	0.000000	42.165962	38.095913
4:00:00.000 AM 10/30/2015		1.000588	40.788271	40.289463	40.788271	38.894100	92.900596	1.459245	0.000000	21.769782	0.000000	41.840172	31.793590	40.200001	35.500000	40.200001	38.338272	92.000000	0.000000	0.000000	17.657000	0.000000	41.555079	30.340108	41.500000	41.500000	41.500000	39.627434	93.000000	7.000000	0.000000	29.898001	0.000000	42.079304	33.706098
5:00:00.000 AM 10/30/2015		0.998272	39.806786	39.547305	39.807784	38.053505	93.385230	0.892216	0.000000	29.910053	0.000000	41.302642	32.388735	39.599998	36.500000	39.599998	37.743259	93.000000	0.000000	0.000000	29.898001	0.000000	41.092979	29.724686	40.200001	40.200001	40.200001	38.338272	94.000000	5.000000	0.000000	29.947001	0.000000	41.563858	34.808175
6:00:00.000 AM 10/30/2015		1.001148	40.118020	39.862377	40.217227	38.530425	94.000000	0.805941	0.000000	30.421135	0.000000	41.052204	35.150169	39.799999	37.299999	39.799999	38.214661	94.000000	0.000000	0.000000	29.947001	0.000000	40.973233	34.517039	40.299999	40.299999	40.400002	38.711113	94.000000	4.000000	0.000000	31.604000	0.000000	41.124040	35.640088
7:00:00.000 AM 10/30/2015		0.998870	40.373162	39.937376	40.473161	38.783756	94.000000	1.481113	0.000000	30.532163	0.000000	40.944827	35.990732	40.200001	36.799999	40.299999	38.611824	94.000000	0.000000	0.000000	29.898001	0.000000	40.894678	35.037295	40.599998	40.599998	40.700001	39.008980	94.000000	5.000000	0.000000	31.634001	0.000000	41.007671	36.582728
8:00:00.000 AM 10/30/2015		1.001732	40.771428	40.395635	40.871429	39.179192	94.000000	1.375000	0.000000	29.898001	21.438492	40.905174	37.111896	40.599998	35.599998	40.700001	39.008980	94.000000	0.000000	0.000000	29.898001	0.000000	40.862266	36.480345	41.099998	41.099998	41.200001	39.505424	94.000000	8.000000	0.000000	29.898001	58.000000	40.976834	38.145976
9:00:00.000 AM 10/30/2015		1.000004	41.732535	41.545309	41.832535	40.042576	93.670659	0.782435	0.000000	29.898001	75.836327	41.118279	39.652612	41.099998	37.799999	41.200001	39.505424	93.000000	0.000000	0.000000	29.898001	42.000000	40.915161	37.572725	42.500000	42.500000	42.599998	40.619080	94.000000	5.000000	0.000000	29.898001	107.000000	41.401571	41.495279
10:00:00.000 AM 10/30/2015		0.998279	43.083034	42.490619	43.106986	40.711807	91.277445	1.882236	0.000000	29.898001	101.950100	41.821742	43.313842	42.500000	39.200001	42.500000	40.340065	90.000000	0.000000	0.000000	29.898001	74.000000	41.368483	41.402593	43.599998	43.599998	43.700001	41.033340	93.000000	7.000000	0.000000	29.898001	135.000000	42.277829	45.166612
11:00:00.000 AM 10/30/2015		1.001926	45.187897	44.698016	45.207143	41.530441	86.988095	1.821429	0.000000	29.898001	298.386905	42.893460	50.046558	43.599998	41.000000	43.700001	40.769196	82.000000	0.000000	0.000000	29.898001	135.000000	42.273553	45.183075	47.299999	47.299999	47.200001	42.445683	90.000000	7.000000	0.000000	29.898001	548.000000	43.737510	57.651627
12:00:00.000 PM 10/30/2015		0.998569	48.239521	47.956487	48.062675	41.911728	78.652695	1.560878	0.000000	29.898001	271.540918	44.947745	55.971227	47.299999	45.500000	47.200001	41.174816	78.000000	0.000000	0.000000	29.898001	150.000000	43.706898	54.374488	49.099998	49.099998	48.900002	42.574978	82.000000	5.000000	0.000000	29.898001	381.000000	46.134221	60.368143
1:00:00.000 PM 10/30/2015		1.000837	49.498200	48.930800	49.281000	42.192336	75.852000	2.396000	0.000000	29.898001	244.746000	47.218423	59.213781	49.099998	45.400002	48.900002	41.553905	74.000000	0.000000	0.000000	29.898001	150.000000	46.112163	57.980874	49.799999	49.799999	49.599998	42.780842	78.000000	9.000000	0.000000	29.898001	302.000000	48.303822	60.637630
2:00:00.000 PM 10/30/2015		0.998918	49.515538	48.919522	49.276493	41.848598	74.802789	2.368526	0.000000	29.898001	177.583665	48.855508	56.875483	49.299999	44.700001	49.000000	41.360821	74.000000	0.000000	0.000000	29.898001	128.000000	48.143110	54.892715	49.900002	49.900002	49.700001	42.289032	75.000000	10.000000	0.000000	29.898001	244.000000	49.368026	59.731749
3:00:00.000 PM 10/30/2015		1.000450	49.847316	49.605169	49.554274	41.516863	72.948310	1.381710	0.000000	29.732800	131.067594	49.758201	54.797680	49.700001	46.299999	49.400002	41.036964	72.000000	0.000000	0.000000	25.010000	65.000000	49.356547	52.445234	50.200001	50.200001	49.900002	42.385715	75.000000	8.000000	0.000000	29.898001	181.000000	50.092127	56.265631
4:00:00.000 PM 10/30/2015		0.999217	50.243712	50.105987	49.904990	41.441518	71.672655	0.960080	0.000000	25.010000	110.399202	50.392788	53.533606	50.099998	47.299999	49.700001	41.059685	71.000000	0.000000	0.000000	25.010000	63.000000	50.075020	51.328048	50.400002	50.400002	50.000000	41.710567	72.000000	7.000000	0.000000	25.010000	162.000000	50.692205	55.400793
5:00:00.000 PM 10/30/2015		1.000047	49.891018	49.808383	49.542515	41.096974	71.660679	0.862275	0.000000	25.010000	35.792415	50.757596	49.135492	49.400002	47.099998	49.099998	40.844498	71.000000	0.000000	0.000000	25.010000	11.000000	50.673298	45.416705	50.200001	50.200001	49.900002	41.518112	74.000000	6.000000	0.000000	25.010000	65.000000	50.803622	51.496506
6:00:00.000 PM 10/30/2015		1.001535	48.465675	48.463889	48.310913	42.039282	78.380952	0.081349	0.000000	25.010000	2.988095	50.521755	42.725025	47.700001	47.700001	47.599998	41.360821	74.000000	0.000000	0.000000	25.010000	0.000000	50.267469	40.816263	49.400002	49.400002	49.099998	42.318367	80.000000	3.000000	0.000000	25.010000	11.000000	50.786741	45.388967
7:00:00.000 PM 10/30/2015		0.998519	47.003380	47.003380	46.902982	41.708924	81.739563	0.000000	0.000000	25.010000	0.000000	49.961404	39.443641	46.400002	46.400002	46.299999	41.300758	80.000000	0.000000	0.000000	25.010000	0.000000	49.624624	38.005031	47.799999	47.799999	47.700001	42.154015	83.000000	0.000000	0.000000	25.010000	0.000000	50.274221	40.952021
8:00:00.000 PM 10/30/2015		1.001511	46.242659	46.234723	46.199603	41.539961	83.569444	0.093254	0.000000	25.010000	0.000000	49.335077	39.111584	46.099998	45.400002	46.000000	41.223553	83.000000	0.000000	0.000000	25.010000	0.000000	49.087119	38.455153	46.400002	46.400002	46.299999	41.729866	84.000000	3.000000	0.000000	25.010000	0.000000	49.630926	39.794468
9:00:00.000 PM 10/30/2015		1.000495	46.323612	46.285119	46.176588	40.915213	81.335317	0.670635	0.000000	25.010000	0.000000	48.894681	40.047346	46.200001	44.599998	46.099998	40.142788	79.000000	0.000000	0.000000	25.010000	0.000000	48.698172	39.755906	46.400002	46.400002	46.200001	41.419262	83.000000	4.000000	0.000000	25.010000	0.000000	49.096123	40.271426
10:00:00.000 PM 10/30/2015		0.998524	45.984661	45.616534	45.695817	39.327327	77.454183	1.655378	0.000000	25.010000	0.000000	48.423782	37.825974	45.400002	43.000000	45.099998	38.609886	77.000000	0.000000	0.000000	25.010000	0.000000	48.087289	35.864247	46.400002	46.400002	46.200001	40.240086	79.000000	6.000000	0.000000	25.010000	0.000000	48.704699	39.845885
